trip_id,start_time,end_time,headway_secs
"7918","05:00:00","22:00:00","900"
"7919","05:00:00","22:00:00","900"
"7920","05:00:00","22:00:00","900"
"7922","09:00:00","20:00:00","1800"
"7923","09:00:00","20:00:00","1800"
"7947","05:00:00","22:00:00","900"
"7948","05:00:00","22:00:00","900"
"7949","05:00:00","22:00:00","900"
"7950","05:00:00","22:00:00","900"
"8084","06:00:00","09:00:00","600"
"8084","09:00:00","15:00:00","21600"
"8084","15:00:00","19:00:00","600"
"8085","09:00:00","15:00:00","1800"
"8100","07:00:00","19:00:00","1200"
"8101","07:00:00","19:00:00","1200"
"8106","07:00:00","19:00:00","1200"
"8107","07:00:00","19:00:00","1200"
"8108","07:00:00","19:00:00","1200"
"8119","08:00:00","22:00:00","1200"
"8121","19:00:00","19:30:00","1800"
"8122","20:00:00","20:00:00","0"
"8123","17:45:00","17:45:00","0"
"8124","17:00:00","17:00:00","0"
"8127","16:00:00","16:00:00","0"
"8128","18:00:00","18:00:00","0"
"8129","08:00:00","10:30:00","9000"
"8129","10:30:00","21:00:00","37800"
"8130","08:30:00","09:30:00","3600"
"8130","09:30:00","21:00:00","41400"
"8132","18:00:00","18:00:00","0"
"8134","16:30:00","16:30:00","0"
"8139","18:05:00","18:05:00","0"
"8140","17:00:00","17:00:00","0"
"8141","16:00:00","16:00:00","0"
"8142","15:00:00","15:00:00","0"
"8145","18:35:00","18:35:00","0"
"8146","16:35:00","16:35:00","0"
"8147","06:45:00","16:45:00","36000"
"8147","16:45:00","18:00:00","4500"
"8148","07:30:00","16:00:00","30600"
"8148","16:00:00","18:00:00","7200"
"8149","16:45:00","16:45:00","0"
"8150","16:30:00","16:30:00","0"
"8151","07:30:00","19:30:00","43200"
"8152","07:00:00","16:30:00","34200"
"8155","20:00:00","20:00:00","0"
"8158","17:20:00","17:20:00","0"
"8159","20:00:00","20:00:00","0"
"8164","20:00:00","20:00:00","0"
"8165","19:00:00","19:00:00","0"
"8166","07:30:00","07:30:00","0"
"8167","08:30:00","08:30:00","0"
"8168","08:10:00","20:20:00","43800"
"8168","20:20:00","20:30:00","600"
"8169","08:10:00","20:00:00","42600"
"8169","20:00:00","20:10:00","600"
"8170","08:30:00","19:50:00","40800"
"8171","08:30:00","19:30:00","39600"
"8172","16:30:00","16:30:00","0"
"8173","19:00:00","19:00:00","0"
"8174","17:30:00","17:30:00","0"
"8175","17:00:00","17:00:00","0"
"8178","20:00:00","20:00:00","0"
"8179","20:00:00","20:00:00","0"
"8180","19:00:00","19:00:00","0"
"8181","17:30:00","17:30:00","0"
"8183","19:00:00","19:00:00","0"
"8185","19:00:00","19:00:00","0"
"8188","16:00:00","17:32:00","5520"
"8189","16:00:00","16:00:00","0"
"8194","16:00:00","16:00:00","0"
"8195","15:31:00","16:30:00","3540"
"8196","18:15:00","18:15:00","0"
"8197","15:30:00","15:30:00","0"
"8198","18:00:00","18:00:00","0"
"8199","18:00:00","18:00:00","0"
"8200","07:00:00","07:00:00","0"
"8201","08:00:00","08:00:00","0"
"8204","20:20:00","20:20:00","0"
"8205","19:00:00","19:00:00","0"
"8206","07:25:00","20:00:00","45300"
"8207","07:30:00","18:30:00","39600"
"8208","17:30:00","17:30:00","0"
"8209","16:00:00","16:00:00","0"
"8210","19:50:00","19:50:00","0"
"8211","19:20:00","19:20:00","0"
"8212","09:00:00","20:00:00","39600"
"8214","10:30:00","19:30:00","32400"
"8215","08:00:00","20:30:00","45000"
"8218","07:00:00","20:00:00","46800"
"8221","18:10:00","18:10:00","0"
"8222","08:00:00","08:00:00","0"
"8223","11:45:00","21:45:00","36000"
"8224","09:15:00","09:15:00","0"
"8227","18:30:00","18:30:00","0"
"8228","15:20:00","15:20:00","0"
"8229","20:30:00","20:30:00","0"
"8230","20:15:00","20:15:00","0"
"8233","18:00:00","20:00:00","7200"
"8234","20:00:00","20:00:00","0"
"8235","07:45:00","07:45:00","0"
"8236","14:30:00","14:30:00","0"
"8237","16:45:00","16:45:00","0"
"8238","16:45:00","16:45:00","0"
"8239","09:00:00","12:00:00","10800"
"8240","08:30:00","21:00:00","45000"
"8240","21:00:00","22:20:00","4800"
"8245","15:15:00","15:15:00","0"
"8246","12:30:00","12:30:00","0"
"8249","15:30:00","15:30:00","0"
"8250","16:30:00","16:30:00","0"
"8251","17:25:00","17:25:00","0"
"8252","16:30:00","16:30:00","0"
"8253","06:25:00","06:25:00","0"
"8254","14:00:00","14:00:00","0"
"8255","18:30:00","18:30:00","0"
"8256","17:00:00","17:00:00","0"
"8257","19:30:00","19:30:00","0"
"8258","08:00:00","08:00:00","0"
"8259","08:30:00","08:30:00","0"
"8260","08:00:00","19:00:00","39600"
"8261","09:15:00","18:00:00","31500"
"8264","20:20:00","20:20:00","0"
"8265","19:50:00","19:50:00","0"
"8266","20:30:00","20:30:00","0"
"8267","17:50:00","17:50:00","0"
"8270","19:00:00","19:00:00","0"
"8271","19:40:00","19:40:00","0"
"8272","08:30:00","21:00:00","45000"
"8273","08:00:00","19:00:00","39600"
"8274","18:30:00","18:30:00","0"
"8275","19:00:00","19:00:00","0"
"8280","17:30:00","17:30:00","0"
"8281","17:00:00","17:00:00","0"
"8284","17:00:00","17:00:00","0"
"8285","17:00:00","17:00:00","0"
"8287","19:00:00","20:00:00","3600"
"8290","15:00:00","15:00:00","0"
"8291","09:00:00","09:00:00","0"
"8292","09:30:00","09:30:00","0"
"8325","15:00:00","15:00:00","0"
"8326","15:30:00","15:30:00","0"
"8327","15:30:00","15:30:00","0"
"8328","13:00:00","13:00:00","0"
"8331","06:40:00","16:35:00","35700"
"8331","16:35:00","17:05:00","1800"
"8332","07:00:00","14:30:00","27000"
"8332","14:30:00","15:15:00","2700"
"8333","18:36:00","18:36:00","0"
"8334","16:30:00","16:30:00","0"
"8335","16:35:00","16:35:00","0"
"8336","15:00:00","15:00:00","0"
"8337","17:15:00","17:15:00","0"
"8338","17:00:00","17:00:00","0"
"8341","07:30:00","18:30:00","39600"
"8342","07:30:00","17:00:00","34200"
"8343","18:00:00","19:00:00","3600"
"8344","19:00:00","20:00:00","3600"
"8347","18:10:00","18:10:00","0"
"8348","17:30:00","17:30:00","0"
"8349","05:00:00","22:00:00","900"
"8350","05:00:00","22:00:00","900"
"8351","05:00:00","22:00:00","900"
"8352","05:00:00","22:00:00","900"
"8369","18:30:00","18:30:00","0"
"8370","17:00:00","17:00:00","0"
"8371","18:30:00","18:30:00","0"
"8372","17:00:00","17:00:00","0"
"8373","08:30:00","08:30:00","0"
"8374","08:30:00","08:30:00","0"
"8375","08:30:00","08:30:00","0"
"8376","08:30:00","08:30:00","0"
"8387","18:10:00","18:10:00","0"
"8388","08:00:00","08:00:00","0"
"8397","17:30:00","17:30:00","0"
"8398","17:00:00","17:00:00","0"
"8399","17:30:00","17:30:00","0"
"8400","17:00:00","17:00:00","0"
"8402","05:00:00","22:00:00","900"
"8403","05:00:00","22:00:00","900"
"8404","05:00:00","22:00:00","900"
"8405","05:00:00","22:00:00","900"
"8407","18:10:00","18:10:00","0"
"8408","17:30:00","17:30:00","0"
"8571","16:30:00","16:30:00","0"
"8572","19:00:00","19:00:00","0"
"8573","08:30:00","21:00:00","45000"
"8573","21:00:00","22:20:00","4800"
"8574","09:00:00","12:00:00","10800"
"8575","19:50:00","19:50:00","0"
"8576","19:20:00","19:20:00","0"
"8577","19:30:00","19:30:00","0"
"8578","18:00:00","18:00:00","0"
"8579","17:00:00","17:00:00","0"
"8580","16:35:00","16:35:00","0"
"8581","07:30:00","07:30:00","0"
"8582","10:00:00","10:00:00","0"
"8584","09:30:00","09:30:00","0"
"8587","19:30:00","19:30:00","0"
"8590","18:10:00","18:10:00","0"
"8591","16:30:00","16:30:00","0"
"8594","08:00:00","19:00:00","39600"
"8595","08:30:00","21:00:00","45000"
"8596","17:00:00","17:00:00","0"
"8597","16:35:00","16:35:00","0"
"8598","19:50:00","19:50:00","0"
"8599","20:20:00","20:20:00","0"
"8602","20:00:00","20:00:00","0"
"8603","19:00:00","20:00:00","3600"
"8604","18:25:00","18:25:00","0"
"8605","17:30:00","17:30:00","0"
"8606","09:00:00","09:00:00","0"
"8607","08:30:00","08:50:00","1200"
"8607","08:50:00","09:00:00","600"
"8607","09:00:00","11:10:00","7800"
"8607","11:10:00","14:10:00","10800"
"8607","14:10:00","21:10:00","25200"
"8607","21:10:00","23:10:00","7200"
"8608","07:30:00","18:30:00","39600"
"8609","07:25:00","20:00:00","45300"
"8610","10:00:00","21:30:00","41400"
"8610","21:30:00","22:00:00","1800"
"8610","22:00:00","22:20:00","1200"
"8611","09:30:00","09:30:00","0"
"8612","20:00:00","20:00:00","0"
"8613","10:30:00","19:45:00","33300"
"8614","19:00:00","19:00:00","0"
"8615","19:00:00","19:00:00","0"
"8616","20:00:00","20:00:00","0"
"8617","20:30:00","20:30:00","0"
"8618","09:40:00","10:40:00","3600"
"8618","10:40:00","21:40:00","39600"
"8618","21:40:00","22:00:00","1200"
"8618","22:00:00","23:00:00","3600"
"8619","09:40:00","09:40:00","0"
"8620","09:00:00","09:00:00","0"
"8621","08:15:00","17:45:00","34200"
"8624","19:30:00","19:30:00","0"
"8625","16:00:00","17:30:00","5400"
"8625","17:30:00","18:15:00","2700"
"8625","18:15:00","19:30:00","4500"
"8626","19:00:00","19:00:00","0"
"8627","19:00:00","19:00:00","0"
"8628","17:30:00","18:15:00","2700"
"8631","11:30:00","23:45:00","44100"
"8632","08:00:00","19:15:00","40500"
"8632","19:15:00","21:35:00","8400"
"8633","10:30:00","18:45:00","29700"
"8634","10:00:00","21:15:00","40500"
"8634","21:15:00","21:31:00","960"
"8634","21:31:00","22:00:00","1740"
"8634","22:00:00","22:30:00","1800"
"8635","09:30:00","09:30:00","0"
"8636","08:00:00","19:15:00","40500"
"8636","19:15:00","20:30:00","4500"
"8637","09:15:00","09:15:00","0"
"8638","08:25:00","14:25:00","7200"
"8638","14:25:00","19:00:00","16500"
"8638","19:00:00","21:25:00","8700"
"8638","21:25:00","22:00:00","2100"
"8638","22:00:00","22:25:00","1500"
"8638","22:25:00","23:25:00","3600"
"8639","08:25:00","10:00:00","5700"
"8640","08:25:00","14:25:00","7200"
"8640","14:25:00","19:00:00","16500"
"8640","19:00:00","21:25:00","8700"
"8640","21:25:00","22:00:00","2100"
"8640","22:00:00","22:25:00","1500"
"8640","22:25:00","23:25:00","3600"
"8641","08:25:00","10:00:00","5700"
"8642","08:15:00","08:15:00","0"
"8643","07:30:00","18:00:00","37800"
"8643","18:00:00","21:00:00","3600"
"8643","21:00:00","21:30:00","1800"
"8644","08:15:00","08:15:00","0"
"8645","08:15:00","19:35:00","40800"
"8645","19:35:00","20:30:00","3300"
"8645","20:30:00","22:00:00","5400"
"8646","19:00:00","21:00:00","7200"
"8647","17:00:00","19:00:00","7200"
"8650","09:00:00","09:00:00","0"
"8651","09:05:00","11:00:00","6900"
"8651","11:00:00","21:45:00","38700"
"8651","21:45:00","23:15:00","5400"
"8651","23:15:00","23:59:00","2640"
"8652","21:11:00","21:11:00","0"
"8653","07:00:00","19:40:00","45600"
"8653","19:40:00","20:25:00","2700"
"8653","20:25:00","21:00:00","2100"
"8653","21:00:00","21:39:00","2340"
"8653","21:39:00","22:00:00","1260"
"8654","09:00:00","19:31:00","37860"
"8654","19:31:00","20:00:00","1740"
"8654","20:00:00","22:00:00","7200"
"8655","09:00:00","09:00:00","0"
"8656","21:15:00","21:15:00","0"
"8657","09:00:00","09:00:00","0"
"8658","08:10:00","13:30:00","19200"
"8658","13:30:00","18:40:00","18600"
"8658","18:40:00","18:45:00","300"
"8658","18:45:00","20:10:00","5100"
"8658","20:10:00","20:20:00","600"
"8658","20:20:00","21:10:00","3000"
"8659","06:00:00","08:00:00","7200"
"8660","17:15:00","17:15:00","0"
"8661","18:30:00","18:30:00","0"
"8662","17:15:00","17:15:00","0"
"8663","18:00:00","18:00:00","0"
"8664","17:30:00","18:30:00","3600"
"8665","20:15:00","20:15:00","0"
"8666","08:00:00","17:25:00","33900"
"8666","17:25:00","17:35:00","600"
"8667","08:50:00","08:50:00","0"
"8668","09:00:00","09:00:00","0"
"8669","08:10:00","09:10:00","3600"
"8669","09:10:00","10:10:00","1800"
"8669","10:10:00","20:00:00","35400"
"8669","20:00:00","22:00:00","3600"
"8669","22:00:00","22:30:00","1800"
"8672","15:30:00","15:30:00","0"
"8673","20:00:00","20:00:00","0"
"8674","18:45:00","18:45:00","0"
"8675","16:20:00","16:20:00","0"
"8676","08:15:00","08:15:00","0"
"8677","15:40:00","16:00:00","1200"
"8678","06:00:00","08:00:00","7200"
"8678","08:00:00","09:00:00","3600"
"8679","06:00:00","08:00:00","7200"
"8679","08:00:00","11:00:00","3600"
"8679","11:00:00","11:30:00","1800"
"8679","11:30:00","13:00:00","5400"
"8679","13:00:00","21:00:00","3600"
"8679","21:00:00","23:30:00","1800"
"8680","09:45:00","09:45:00","0"
"8681","07:45:00","10:45:00","10800"
"8681","10:45:00","18:45:00","28800"
"8682","13:00:00","13:00:00","0"
"8683","09:30:00","09:30:00","0"
"8684","09:40:00","09:40:00","0"
"8685","09:40:00","22:00:00","44400"
"8685","22:00:00","22:55:00","3300"
"8686","08:50:00","08:50:00","0"
"8687","08:50:00","09:00:00","600"
"8687","09:00:00","12:30:00","12600"
"8687","12:30:00","19:00:00","23400"
"8687","19:00:00","20:15:00","4500"
"8687","20:15:00","20:50:00","2100"
"8687","20:50:00","22:50:00","7200"
"8688","09:50:00","20:30:00","38400"
"8689","19:50:00","20:35:00","2700"
"8690","16:00:00","16:00:00","0"
"8691","20:50:00","20:50:00","0"
"8693","07:00:00","07:00:00","0"
"8694","08:30:00","08:30:00","0"
"8695","08:30:00","08:30:00","0"
"8696","08:30:00","08:30:00","0"
"8697","19:25:00","19:25:00","0"
"8698","18:00:00","18:30:00","1800"
"8699","09:30:00","09:30:00","0"
"8700","09:30:00","10:30:00","3600"
"8700","10:30:00","21:30:00","39600"
"8700","21:30:00","22:30:00","3600"
"8701","19:50:00","20:35:00","2700"
"8702","18:30:00","20:00:00","5400"
"8703","16:00:00","16:00:00","0"
"8704","19:10:00","19:10:00","0"
"8705","15:30:00","15:30:00","0"
"8707","09:00:00","18:30:00","34200"
"8707","18:30:00","19:30:00","3600"
"8708","09:45:00","09:45:00","0"
"8709","17:00:00","17:00:00","0"
"8710","19:15:00","19:15:00","0"
"8711","20:00:00","20:00:00","0"
"8712","20:00:00","20:00:00","0"
"8713","19:45:00","19:45:00","0"
"8714","20:25:00","20:25:00","0"
"8715","20:45:00","20:45:00","0"
"8716","20:30:00","20:30:00","0"
"8717","09:45:00","09:45:00","0"
"8718","09:45:00","22:10:00","44700"
"8719","21:10:00","21:10:00","0"
"8720","21:05:00","21:05:00","0"
"8721","15:40:00","18:20:00","9600"
"8722","17:25:00","17:25:00","0"
"8723","09:00:00","09:00:00","0"
"8724","09:00:00","19:45:00","38700"
"8725","16:45:00","16:45:00","0"
"8726","16:10:00","16:10:00","0"
"8727","16:20:00","17:00:00","2400"
"8728","19:40:00","19:40:00","0"
"8729","17:35:00","17:35:00","0"
"8730","17:30:00","17:30:00","0"
"8731","17:00:00","17:00:00","0"
"8732","17:25:00","18:25:00","3600"
"8733","19:10:00","20:00:00","3000"
"8734","16:45:00","16:45:00","0"
"8735","18:10:00","18:10:00","0"
"8736","08:15:00","08:15:00","0"
"8737","08:15:00","20:00:00","42300"
"8738","08:40:00","08:40:00","0"
"8739","08:40:00","08:40:00","0"
"8740","18:00:00","18:00:00","0"
"8742","20:15:00","20:15:00","0"
"8743","15:00:00","15:30:00","1800"
"8743","15:30:00","16:40:00","4200"
"8743","16:40:00","17:00:00","1200"
"8744","20:00:00","20:00:00","0"
"8746","18:45:00","19:30:00","2700"
"8747","20:00:00","21:30:00","5400"
"8748","20:30:00","20:30:00","0"
"8749","20:20:00","20:20:00","0"
"8750","11:30:00","21:30:00","36000"
"8751","11:30:00","21:00:00","34200"
"8751","21:00:00","21:45:00","2700"
"8752","20:00:00","20:00:00","0"
"8753","20:30:00","20:30:00","0"
"8754","19:40:00","19:40:00","0"
"8755","19:00:00","19:00:00","0"
"8756","19:40:00","19:40:00","0"
"8757","19:30:00","20:00:00","1800"
"8758","07:30:00","07:30:00","0"
"8759","07:30:00","07:30:00","0"
"8760","08:00:00","20:00:00","43200"
"8761","10:00:00","10:00:00","0"
"8762","21:40:00","21:45:00","300"
"8764","17:15:00","17:15:00","0"
"8767","01:00:00","03:00:00","3600"
"8767","03:00:00","04:40:00","6000"
"8767","04:40:00","06:00:00","4800"
"8767","06:00:00","09:00:00","10800"
"8767","09:00:00","09:30:00","1800"
"8767","09:30:00","10:25:00","3300"
"8767","10:25:00","10:50:00","1500"
"8767","10:50:00","13:00:00","7800"
"8767","13:00:00","14:00:00","3600"
"8768","01:00:00","02:00:00","3600"
"8768","02:00:00","03:30:00","5400"
"8768","03:30:00","06:00:00","9000"
"8768","06:00:00","07:30:00","5400"
"8768","07:30:00","11:30:00","3600"
"8768","11:30:00","13:00:00","5400"
"8768","13:00:00","14:00:00","3600"
"8771","20:00:00","20:00:00","0"
"8772","09:30:00","09:30:00","0"
"8774","08:00:00","08:00:00","0"
"8775","09:00:00","11:00:00","3600"
"8775","11:00:00","13:00:00","7200"
"8776","09:00:00","11:00:00","3600"
"8776","11:00:00","13:00:00","7200"
"8777","08:50:00","08:50:00","0"
"8780","12:00:00","12:00:00","0"
"8781","12:30:00","12:30:00","0"
"8783","18:00:00","18:00:00","0"
"8784","16:00:00","16:00:00","0"
"8785","16:50:00","16:50:00","0"
"8787","04:00:00","06:00:00","7200"
"8787","06:00:00","07:00:00","3600"
"8787","07:00:00","12:00:00","18000"
"8788","04:00:00","06:00:00","7200"
"8788","06:00:00","07:00:00","3600"
"8788","07:00:00","12:00:00","18000"
"8789","17:00:00","17:30:00","1800"
"8790","20:20:00","20:20:00","0"
"8792","17:00:00","17:00:00","0"
"8793","07:45:00","07:45:00","0"
"8794","09:30:00","09:30:00","0"
"8795","18:00:00","19:00:00","3600"
"8797","08:00:00","08:00:00","0"
"8798","08:00:00","08:00:00","0"
"8799","07:30:00","07:30:00","0"
"8801","05:00:00","07:30:00","9000"
"8801","07:30:00","09:30:00","7200"
"8802","07:00:00","09:00:00","7200"
"8802","09:00:00","12:00:00","10800"
"8802","12:00:00","23:30:00","41400"
"8804","20:00:00","20:00:00","0"
"8806","11:30:00","11:30:00","0"
"8807","10:40:00","10:40:00","0"
"8808","20:30:00","22:00:00","5400"
"8809","08:30:00","08:30:00","0"
"8810","09:30:00","10:20:00","3000"
"8810","10:20:00","18:50:00","30600"
"8811","09:30:00","09:30:00","0"
"8812","07:30:00","08:30:00","3600"
"8813","08:00:00","18:30:00","37800"
"8813","18:30:00","19:50:00","4800"
"8813","19:50:00","20:00:00","600"
"8813","20:00:00","20:30:00","1800"
"8814","09:00:00","09:00:00","0"
"8815","08:00:00","08:00:00","0"
"8816","05:00:00","22:00:00","900"
"8817","05:00:00","22:00:00","900"
"8818","05:00:00","21:00:00","900"
"8819","05:00:00","06:00:00","1800"
"8819","06:01:00","22:00:00","1440"
"8819","22:00:00","23:00:00","1800"
"8820","00:00:00","02:00:00","3600"
"8820","02:00:00","05:00:00","10800"
"8820","05:00:00","22:00:00","900"
"8820","22:00:00","23:00:00","3600"
"8821","00:00:00","02:00:00","3600"
"8821","02:00:00","05:00:00","10800"
"8821","05:00:00","22:00:00","900"
"8821","22:00:00","23:00:00","3600"
"8822","00:00:00","02:00:00","3600"
"8822","02:00:00","05:00:00","10800"
"8822","05:00:00","22:00:00","900"
"8822","22:00:00","23:00:00","3600"
"8823","00:00:00","02:00:00","3600"
"8823","02:00:00","05:00:00","10800"
"8823","05:00:00","22:00:00","900"
"8823","22:00:00","23:00:00","3600"
"8824","00:00:00","01:00:00","3600"
"8824","01:00:00","05:00:00","14400"
"8824","05:00:00","22:00:00","900"
"8824","22:00:00","23:00:00","3600"
"8825","00:00:00","01:00:00","3600"
"8825","01:00:00","05:00:00","14400"
"8825","05:00:00","22:00:00","900"
"8825","22:00:00","23:00:00","3600"
"8826","00:00:00","01:00:00","3600"
"8826","01:00:00","05:00:00","14400"
"8826","05:00:00","22:00:00","900"
"8826","22:00:00","23:00:00","3600"
"8827","00:00:00","01:00:00","3600"
"8827","01:00:00","05:00:00","14400"
"8827","05:00:00","22:00:00","900"
"8827","22:00:00","23:00:00","3600"
"8828","05:30:00","07:20:00","6600"
"8828","07:20:00","09:20:00","7200"
"8828","09:20:00","12:20:00","10800"
"8828","12:20:00","13:20:00","3600"
"8829","03:40:00","05:40:00","7200"
"8829","05:40:00","11:20:00","20400"
"8829","11:20:00","13:40:00","8400"
"8829","13:40:00","15:40:00","7200"
"8830","00:00:00","01:40:00","6000"
"8830","01:40:00","02:40:00","3600"
"8830","02:40:00","05:00:00","8400"
"8830","05:00:00","22:00:00","900"
"8830","22:00:00","23:00:00","3600"
"8831","00:00:00","01:40:00","6000"
"8831","01:40:00","02:40:00","3600"
"8831","02:40:00","05:00:00","8400"
"8831","05:00:00","22:00:00","900"
"8831","22:00:00","23:00:00","3600"
"8832","00:00:00","01:40:00","6000"
"8832","01:40:00","02:40:00","3600"
"8832","02:40:00","05:00:00","8400"
"8832","05:00:00","22:00:00","900"
"8832","22:00:00","23:00:00","3600"
"8833","00:00:00","01:40:00","6000"
"8833","01:40:00","02:40:00","3600"
"8833","02:40:00","05:00:00","8400"
"8833","05:00:00","22:00:00","900"
"8833","22:00:00","23:00:00","3600"
"8834","17:46:00","18:00:00","840"
"8835","19:01:00","19:40:00","2340"
"8836","05:00:00","22:00:00","900"
"8837","00:00:00","01:00:00","3600"
"8837","01:00:00","05:00:00","14400"
"8837","05:00:00","22:00:00","900"
"8837","22:00:00","23:00:00","3600"
"8838","00:00:00","01:00:00","3600"
"8838","01:00:00","05:00:00","14400"
"8838","05:00:00","22:00:00","900"
"8838","22:00:00","23:00:00","3600"
"8839","00:00:00","01:00:00","3600"
"8839","01:00:00","05:00:00","14400"
"8839","05:00:00","22:00:00","900"
"8839","22:00:00","23:00:00","3600"
"8840","05:00:00","07:30:00","9000"
"8840","07:30:00","11:00:00","12600"
"8840","11:00:00","12:00:00","3600"
"8840","12:00:00","15:30:00","12600"
"8840","15:30:00","19:30:00","14400"
"8840","19:30:00","23:00:00","12600"
"8841","07:30:00","15:00:00","27000"
"8842","08:00:00","18:30:00","37800"
"8843","07:30:00","07:30:00","0"
"8844","18:00:00","18:00:00","0"
"8845","18:30:00","18:30:00","0"
"8846","19:00:00","19:00:00","0"
"8847","07:30:00","09:00:00","5400"
"8847","09:00:00","12:00:00","10800"
"8847","12:00:00","15:30:00","12600"
"8847","15:30:00","18:30:00","10800"
"8847","18:30:00","19:30:00","3600"
"8847","19:30:00","21:00:00","1800"
"8847","21:00:00","22:00:00","3600"
"8848","18:00:00","18:00:00","0"
"8849","07:30:00","09:00:00","5400"
"8849","09:00:00","12:00:00","10800"
"8849","12:00:00","15:30:00","12600"
"8849","15:30:00","18:30:00","10800"
"8849","18:30:00","19:30:00","3600"
"8849","19:30:00","21:00:00","1800"
"8849","21:00:00","22:00:00","3600"
"8850","06:00:00","07:00:00","3600"
"8850","07:00:00","14:00:00","25200"
"8850","14:00:00","20:30:00","23400"
"8851","09:05:00","09:05:00","0"
"8852","18:30:00","18:30:00","0"
"8853","20:30:00","20:30:00","0"
"8854","10:30:00","10:30:00","0"
"8855","06:00:00","08:30:00","9000"
"8856","07:30:00","20:00:00","45000"
"8857","12:00:00","12:00:00","0"
"8859","21:00:00","21:00:00","0"
"8860","09:00:00","15:15:00","22500"
"8861","09:15:00","16:00:00","24300"
"8861","16:00:00","23:00:00","25200"
"8862","20:00:00","20:00:00","0"
"8863","09:00:00","09:00:00","0"
"8864","11:00:00","11:00:00","0"
"8865","19:15:00","19:15:00","0"
"8866","19:15:00","19:15:00","0"
"8867","19:00:00","19:00:00","0"
"8868","20:30:00","20:30:00","0"
"8869","20:00:00","20:00:00","0"
"8870","20:40:00","20:40:00","0"
"8871","20:00:00","20:00:00","0"
"8872","19:00:00","19:00:00","0"
"8873","08:00:00","09:00:00","3600"
"8875","11:30:00","21:00:00","34200"
"8876","11:30:00","11:30:00","0"
"8877","10:00:00","10:00:00","0"
"8878","07:30:00","12:00:00","16200"
"8879","09:15:00","21:00:00","42300"
"8879","21:00:00","21:35:00","2100"
"8880","08:30:00","08:30:00","0"
"8881","18:30:00","18:30:00","0"
"8882","19:30:00","19:30:00","0"
"8883","12:00:00","12:00:00","0"
"8884","14:00:00","14:00:00","0"
"8885","16:30:00","18:00:00","5400"
"8886","18:50:00","18:50:00","0"
"8887","07:00:00","07:00:00","0"
"8888","07:05:00","07:05:00","0"
"8889","06:00:00","06:00:00","0"
"8890","05:00:00","05:00:00","0"
"8891","12:00:00","23:00:00","39600"
"8892","09:30:00","14:30:00","18000"
"8892","14:30:00","23:00:00","30600"
"8893","16:00:00","16:00:00","0"
"8894","15:30:00","15:30:00","0"
"8895","12:00:00","12:00:00","0"
"8896","16:30:00","16:30:00","0"
"8897","17:20:00","17:20:00","0"
"8899","20:00:00","20:00:00","0"
"8900","18:00:00","18:00:00","0"
"8901","08:45:00","08:45:00","0"
"8902","09:30:00","09:30:00","0"
"8903","19:00:00","19:00:00","0"
"8904","08:30:00","08:30:00","0"
"8905","10:05:00","10:05:00","0"
"8906","18:00:00","21:00:00","3600"
"8907","07:45:00","07:45:00","0"
"8908","08:00:00","11:30:00","12600"
"8909","08:15:00","08:15:00","0"
"8910","07:00:00","07:00:00","0"
"8911","16:30:00","16:30:00","0"
"8913","18:00:00","18:00:00","0"
"8914","17:30:00","17:30:00","0"
"8916","17:30:00","18:30:00","3600"
"8917","15:05:00","15:05:00","0"
"8918","17:45:00","17:45:00","0"
"8919","16:15:00","16:15:00","0"
"8920","17:30:00","17:30:00","0"
"8921","08:25:00","20:25:00","43200"
"8922","09:00:00","12:00:00","10800"
"8923","05:05:00","06:00:00","3300"
"8923","06:00:00","08:00:00","3600"
"8924","08:00:00","09:05:00","3900"
"8924","09:05:00","10:00:00","3300"
"8924","10:00:00","11:00:00","3600"
"8925","04:15:00","04:30:00","900"
"8925","04:30:00","05:30:00","1800"
"8925","05:30:00","05:45:00","900"
"8925","05:45:00","06:30:00","2700"
"8925","06:30:00","11:30:00","1800"
"8925","11:30:00","12:20:00","3000"
"8925","12:20:00","14:40:00","1200"
"8926","05:45:00","06:00:00","900"
"8926","06:00:00","07:20:00","2400"
"8926","07:20:00","07:40:00","1200"
"8926","07:40:00","08:40:00","3600"
"8926","08:40:00","14:40:00","2400"
"8926","14:40:00","15:15:00","2100"
"8926","15:15:00","16:00:00","2700"
"8926","16:00:00","17:45:00","900"
"8927","09:40:00","12:30:00","10200"
"8927","12:30:00","15:00:00","9000"
"8928","05:00:00","12:30:00","27000"
"8928","12:30:00","13:00:00","1800"
"8929","08:40:00","10:00:00","4800"
"8929","10:00:00","11:30:00","5400"
"8930","08:40:00","09:40:00","3600"
"8930","09:40:00","11:00:00","4800"
"8931","08:00:00","09:30:00","5400"
"8931","09:30:00","20:00:00","37800"
"8932","09:00:00","20:00:00","39600"
"8933","08:00:00","09:30:00","5400"
"8933","09:30:00","20:00:00","37800"
"8934","09:00:00","20:00:00","39600"
"8935","19:40:00","19:40:00","0"
"8936","19:45:00","21:00:00","4500"
"8937","19:30:00","19:30:00","0"
"8938","19:15:00","19:15:00","0"
"8939","07:45:00","18:30:00","38700"
"8939","18:30:00","20:45:00","8100"
"8940","08:30:00","17:30:00","32400"
"8940","17:30:00","20:00:00","9000"
"8941","05:00:00","21:00:00","900"
"8942","05:00:00","22:00:00","900"
"8943","05:00:00","22:00:00","900"
"8944","05:00:00","22:00:00","900"
